case_id,level1_category,level2_category,difficulty,gt_status,gt_error_type,gt_error_subtype,gt_label_source,gt_label_strength,baseline_status,baseline_error_type,baseline_error_subtype,baseline_error_type_raw,baseline_error_subtype_raw,baseline_error_position,baseline_label_source,sql_text,source_tier,source,source_ref,tags,notes,review_reason,review_priority
,DML,INSERT_INTO_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestValuesClause.java,medium,pass,,,,,,local_hive_parse_sdk,"INSERT INTO t1(a, b) VALUES (1,2),(3,4)",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestValuesClause.java,real;parser_unit;TestValuesClause.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,INSERT_INTO_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestValuesClause.java,medium,pass,,,,,,local_hive_parse_sdk,"insert into t1 select 1 a, 2 b, 3",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestValuesClause.java,real;parser_unit;TestValuesClause.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,INSERT_INTO_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestValuesClause.java,medium,pass,,,,,,local_hive_parse_sdk,"insert into t1 select 1 a, 2 b, 3",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestValuesClause.java,real;parser_unit;TestValuesClause.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,INSERT_INTO_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,insert into `t//` values(null),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,INSERT_INTO_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,insert into `t//` values(1),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,INSERT_OVERWRITE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,insert overwrite table `src/_/cbo` select * from default.src,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,LOAD_DATA_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,load data local inpath '../../data/files/cbo_t1.txt' into table `c/b/o_t1` partition (dt='2014'),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,LOAD_DATA_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,load data local inpath '../../data/files/cbo_t2.txt' into table `//cbo_t2` partition (dt='2014'),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,LOAD_DATA_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,LOAD DATA LOCAL INPATH '../../data/files/lineitem.txt' OVERWRITE INTO TABLE `line/item`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,LOAD_DATA_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,LOAD DATA LOCAL INPATH '../../data/files/part_tiny.txt' overwrite into table `p/a/r/t`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DML,LOAD_DATA_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,load data local inpath '../../data/files/cbo_t3.txt' into table `cbo_/t3////`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,CTE,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"with q1 as ( select `c/b/o_t1`.c_int c_int from q2 join `c/b/o_t1` where q2.c_int = `c/b/o_t1`.c_int and `c/b/o_t1`.dt='2014'), q2 as ( select c_int,c_boolean from v1_n7 where value = '1' or dt = '14') select count(*) from q1 join q2 join v4_n0 on q1.c_int = q2.c_int and v4_n0.c_int = q2.c_int",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,CTE,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,with q1 as ( select key from `c/b/o_t1` where key = '1') select count(*) from q1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,CTE,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"with q1 as ( select key,c_int from `c/b/o_t1` where key = '1') select * from q1",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select * from (select count(*) as a, count(distinct c_int) as b, sum(c_int) as c, avg(c_int) as d, max(c_int) as e, min(c_int) as f, case c_int when 0 then 1 when 1 then 2 else 3 end as g, sum(case c_int when 0 then 1 when 1 then 2 else 3 end) as h from `c/b/o_t1` group by c_int) `c/b/o_t1` order by a",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select b.p_mfgr, min(p_retailprice) from `p/a/r/t` b group by b.p_mfgr having b.p_mfgr not in (select p_mfgr from (select p_mfgr, min(p_retailprice) l, max(p_retailprice) r, avg(p_retailprice) a from `p/a/r/t` group by p_mfgr) a where min(p_retailprice) = l and r - l > 600 ) order by b.p_mfgr",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select key, value, count(*) from `src/_/cbo` b where b.key in (select key from `src/_/cbo` where `src/_/cbo`.key > '8') group by key, value having count(*) in (select count(*) from `src/_/cbo` s1 where s1.key > '9' group by s1.key ) order by key",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select count(*), count(c_int) as a, sum(c_int), avg(c_int), max(c_int), min(c_int), case c_int when 0 then 1 when 1 then 2 else 3 end, sum(case c_int when 0 then 1 when 1 then 2 else 3 end) from `c/b/o_t1` group by c_int order by a",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select b.p_mfgr, min(p_retailprice) from `p/a/r/t` b group by b.p_mfgr having b.p_mfgr not in (select p_mfgr from `p/a/r/t` a group by p_mfgr having max(p_retailprice) - min(p_retailprice) > 600 ) order by b.p_mfgr",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select li.l_partkey, count(*) from `line/item` li where li.l_linenumber = 1 and li.l_orderkey not in (select l_orderkey from `line/item` where l_shipmode = 'AIR') group by li.l_partkey order by li.l_partkey",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select p_mfgr, p_name, avg(p_size) from `p/a/r/t` group by p_mfgr, p_name having p_name in (select first_value(p_name) over(partition by p_mfgr order by p_size) from `p/a/r/t`) order by p_mfgr",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select x, y, count(*) from (select key, (c_int+c_float+1+2) as x, sum(c_int) as y from `c/b/o_t1` group by c_float, `c/b/o_t1`.c_int, key) R group by y, x order by x,y limit 1",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select * from (select b.key, count(*) from `src/_/cbo` b group by b.key having exists (select a.key from `src/_/cbo` a where a.key = b.key and a.value > 'val_9' ) ) a",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select * from `src/_/cbo` b group by key, value having not exists (select a.key from `src/_/cbo` a where b.value = a.value and a.key = b.key and a.value > 'val_12' )",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select x, y, count(*) from (select key, (c_int+c_float+1+2) as x, sum(c_int) as y from `c/b/o_t1` group by c_float, `c/b/o_t1`.c_int, key) R group by y, x",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,"select field1, field2, sum(field3+field4) from table1 where field5=1 and field6 in ('a', 'b') group by field1, field2 having sum(field7) > 11",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,"select field1, field2, sum(field3+field4) from table1 where field5=1 and field6 in ('a', 'b') group by field1, field2 having sum(field7) > 11",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select key, (c_int+1)+2 as x, sum(c_int) from `c/b/o_t1` group by c_float, `c/b/o_t1`.c_int, key order by x limit 1",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select count(distinct c_int) as a, avg(c_float) from `c/b/o_t1` group by c_float, c_int order by a",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select key, (c_int+1)+2 as x, sum(c_int) from `c/b/o_t1` group by c_float, `c/b/o_t1`.c_int, key",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select count(distinct c_int) as a, avg(c_float) from `c/b/o_t1` group by c_float order by a",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select count(distinct c_int) as a, avg(c_float) from `c/b/o_t1` group by c_int order by a",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,GROUP_BY,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select key,count(c_int) as a, avg(c_float) from `c/b/o_t1` group by key order by a",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,INSERT_FROM,hard,pass,,,parser_unit_file_heuristic:TestIUD.java,medium,pass,,,,,,local_hive_parse_sdk,"from S insert into T1 select a, b insert into T2 select c, d",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestIUD.java,real;parser_unit;TestIUD.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,JOIN,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select `cbo_/t3////`.c_int, c, count(*) from (select key as a, c_int+1 as b, sum(c_int) as c from `c/b/o_t1` where (`c/b/o_t1`.c_int + 1 >= 0) and (`c/b/o_t1`.c_int > 0 or `c/b/o_t1`.c_float >= 0) group by c_float, `c/b/o_t1`.c_int, key having `c/b/o_t1`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0 order by b % c asc, b desc limit 5) `c/b/o_t1` left outer join (select key as p, c_int+1 as q, sum(c_int) as r from `//cbo_t2` where (`//cbo_t2`.c_int + 1 >= 0) and (`//cbo_t2`.c_int > 0 or `//cbo_t2`.c_float >= 0) group by c_float, `//cbo_t2`.c_int, key having `//cbo_t2`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0 limit 5) `//cbo_t2` on `c/b/o_t1`.a=p left outer join `cbo_/t3////` on `c/b/o_t1`.a=key where (b + `//cbo_t2`.q >= 0) and (b > 0 or c_int >= 0) group by `cbo_/t3////`.c_int, c having `cbo_/t3////`.c_int > 0 and (c_int >=1 or c >= 1) and (c_int + c) >= 0 order by `cbo_/t3////`.c_int % c asc, `cbo_/t3////`.c_int, c desc limit 5",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,JOIN,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select `cbo_/t3////`.c_int, c, count(*) from (select key as a, c_int+1 as b, sum(c_int) as c from `c/b/o_t1` where (`c/b/o_t1`.c_int + 1 >= 0) and (`c/b/o_t1`.c_int > 0 or `c/b/o_t1`.c_float >= 0) group by c_float, `c/b/o_t1`.c_int, key having `c/b/o_t1`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0 order by b % c asc, b desc) `c/b/o_t1` left outer join (select key as p, c_int+1 as q, sum(c_int) as r from `//cbo_t2` where (`//cbo_t2`.c_int + 1 >= 0) and (`//cbo_t2`.c_int > 0 or `//cbo_t2`.c_float >= 0) group by c_float, `//cbo_t2`.c_int, key having `//cbo_t2`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0) `//cbo_t2` on `c/b/o_t1`.a=p left outer join `cbo_/t3////` on `c/b/o_t1`.a=key where (b + `//cbo_t2`.q >= 0) and (b > 0 or c_int >= 0) group by `cbo_/t3////`.c_int, c having `cbo_/t3////`.c_int > 0 and (c_int >=1 or c >= 1) and (c_int + c) >= 0 order by `cbo_/t3////`.c_int % c asc, `cbo_/t3////`.c_int desc",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,JOIN,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select `cbo_/t3////`.c_int, c, count(*) from (select key as a, c_int+1 as b, sum(c_int) as c from `c/b/o_t1` where (`c/b/o_t1`.c_int + 1 >= 0) and (`c/b/o_t1`.c_int > 0 or `c/b/o_t1`.c_float >= 0) group by c_float, `c/b/o_t1`.c_int, key having `c/b/o_t1`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0 order by c+a desc) `c/b/o_t1` full outer join (select key as p, c_int+1 as q, sum(c_int) as r from `//cbo_t2` where (`//cbo_t2`.c_int + 1 >= 0) and (`//cbo_t2`.c_int > 0 or `//cbo_t2`.c_float >= 0) group by c_float, `//cbo_t2`.c_int, key having `//cbo_t2`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0 order by p+q desc, r asc) `//cbo_t2` on `c/b/o_t1`.a=p full outer join `cbo_/t3////` on `c/b/o_t1`.a=key where (b + `//cbo_t2`.q >= 0) and (b > 0 or c_int >= 0) group by `cbo_/t3////`.c_int, c having `cbo_/t3////`.c_int > 0 and (c_int >=1 or c >= 1) and (c_int + c) >= 0 order by `cbo_/t3////`.c_int",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,JOIN,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select a, c, count(*) from (select key as a, c_int+1 as b, sum(c_int) as c from `c/b/o_t1` where (`c/b/o_t1`.c_int + 1 >= 0) and (`c/b/o_t1`.c_int > 0 or `c/b/o_t1`.c_float >= 0) group by c_float, `c/b/o_t1`.c_int, key having `c/b/o_t1`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0 order by a+b desc, c asc limit 5) `c/b/o_t1` left semi join (select key as p, c_int+1 as q, sum(c_int) as r from `//cbo_t2` where (`//cbo_t2`.c_int + 1 >= 0) and (`//cbo_t2`.c_int > 0 or `//cbo_t2`.c_float >= 0) group by c_float, `//cbo_t2`.c_int, key having `//cbo_t2`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0 order by q+r/10 desc, p limit 5) `//cbo_t2` on `c/b/o_t1`.a=p left semi join `cbo_/t3////` on `c/b/o_t1`.a=key where (b + 1 >= 0) and (b > 0 or a >= 0) group by a, c having a > 0 and (a >=1 or c >= 1) and (a + c) >= 0 order by c, a",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,JOIN,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select a, c, count(*) from (select key as a, c_int+1 as b, sum(c_int) as c from `c/b/o_t1` where (`c/b/o_t1`.c_int + 1 >= 0) and (`c/b/o_t1`.c_int > 0 or `c/b/o_t1`.c_float >= 0) group by c_float, `c/b/o_t1`.c_int, key having `c/b/o_t1`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0 order by a+b desc, c asc) `c/b/o_t1` left semi join (select key as p, c_int+1 as q, sum(c_int) as r from `//cbo_t2` where (`//cbo_t2`.c_int + 1 >= 0) and (`//cbo_t2`.c_int > 0 or `//cbo_t2`.c_float >= 0) group by c_float, `//cbo_t2`.c_int, key having `//cbo_t2`.c_float > 0 and (c_int >=1 or c_float >= 1) and (c_int + c_float) >= 0 order by q+r/10 desc, p) `//cbo_t2` on `c/b/o_t1`.a=p left semi join `cbo_/t3////` on `c/b/o_t1`.a=key where (b + 1 >= 0) and (b > 0 or a >= 0) group by a, c having a > 0 and (a >=1 or c >= 1) and (a + c) >= 0 order by c, a",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
